source,target,weight,relation
show,entertainment,4.0,/r/UsedFor
show,read,2.0,/r/Synonym
show,show,2.0,/r/MannerOf
show,picture,2.0,/r/Synonym
eye,face,9.103,/r/RelatedTo
eye,hole,2.0,/r/IsA
eye,look,2.0,/r/MannerOf
eye,head,5.759,/r/RelatedTo
eye,ball,5.236,/r/RelatedTo
eye,body,6.947,/r/RelatedTo
eye,body_part,6.105,/r/RelatedTo
eye,device,3.39,/r/RelatedTo
eye,nose,5.215,/r/RelatedTo
eye,part,8.727,/r/RelatedTo
eye,round,3.211,/r/RelatedTo
eye,see,7.29,/r/RelatedTo
eye,center,2.0,/r/Synonym
face,surface,2.0,/r/IsA
face,person,2.0,/r/IsA
face,cover,2.0,/r/MannerOf
face,line,2.0,/r/MannerOf
face,turn,2.0,/r/MannerOf
face,be,2.0,/r/MannerOf
face,head,5.892,/r/RelatedTo
face,watch,2.0,/r/PartOf
face,animal,2.0,/r/PartOf
face,body,2.467,/r/RelatedTo
face,body_part,2.382,/r/RelatedTo
face,mouth,2.448,/r/RelatedTo
face,nose,4.409,/r/RelatedTo
face,part,2.841,/r/RelatedTo
face,side,2.0,/r/Synonym
family,house,6.325,/r/AtLocation
family,live,2.0,/r/CausesDesire
family,biology,2.0,/r/HasContext
family,group,4.988,/r/RelatedTo
family,home,3.066,/r/RelatedTo
family,people,3.988,/r/RelatedTo
family,class,2.0,/r/Synonym
field,country,3.464,/r/AtLocation
field,computer_science,2.0,/r/HasContext
field,mathematics,2.0,/r/HasContext
field,military,2.0,/r/HasContext
field,sport,2.0,/r/HasContext
field,set,2.0,/r/IsA
field,handle,2.0,/r/MannerOf
field,play,2.0,/r/MannerOf
field,area,4.31,/r/RelatedTo
field,baseball,2.798,/r/RelatedTo
field,farm,2.217,/r/RelatedTo
field,grass,2.728,/r/RelatedTo
field,land,2.309,/r/RelatedTo
field,open,2.449,/r/RelatedTo
country,area,2.0,/r/Synonym
country,land,4.639,/r/RelatedTo
country,music,2.932,/r/RelatedTo
country,place,3.162,/r/RelatedTo
country,state,2.0,/r/Synonym
country,united_states,2.098,/r/RelatedTo
film,movie,2.0,/r/UsedFor
film,art,2.0,/r/HasContext
film,object,2.0,/r/IsA
film,make,2.0,/r/MannerOf
film,record,2.0,/r/UsedFor
film,picture,2.0,/r/RelatedTo
film,film,2.0,/r/UsedFor
movie,movie,2.828,/r/AtLocation
movie,film,2.0,/r/Synonym
movie,show,2.0,/r/IsA
movie,entertainment,3.464,/r/UsedFor
movie,learn,2.828,/r/UsedFor
finger,hand,8.005,/r/RelatedTo
finger,point,3.464,/r/UsedFor
finger,covering,2.0,/r/IsA
finger,touch,2.0,/r/MannerOf
finger,body,2.628,/r/RelatedTo
finger,part,3.41,/r/RelatedTo
flower,park,2.828,/r/AtLocation
flower,time_period,2.0,/r/IsA
flower,garden,2.558,/r/RelatedTo
flower,plant,7.68,/r/RelatedTo
food,container,2.0,/r/AtLocation
food,home,2.828,/r/AtLocation
food,house,2.0,/r/AtLocation
food,jar,3.464,/r/AtLocation
food,kitchen,7.211,/r/AtLocation
food,mouth,2.0,/r/AtLocation
food,plate,3.464,/r/AtLocation
food,school,2.0,/r/AtLocation
food,shop,2.828,/r/AtLocation
food,store,2.828,/r/AtLocation
food,supermarket,6.633,/r/AtLocation
food,table,7.211,/r/AtLocation
food,unhealthy,2.0,/r/HasProperty
food,substance,2.0,/r/IsA
food,solid,2.0,/r/IsA
food,food,2.0,/r/PartOf
food,eating,4.0,/r/UsedFor
mouth,touch,2.0,/r/MannerOf
mouth,jar,2.0,/r/PartOf
mouth,face,4.188,/r/RelatedTo
mouth,mouth,2.0,/r/PartOf
mouth,body,2.228,/r/RelatedTo
mouth,eating,3.464,/r/UsedFor
mouth,hole,2.066,/r/RelatedTo
mouth,part,3.152,/r/RelatedTo
mouth,talk,2.0,/r/Synonym
shoe,closet,7.483,/r/AtLocation
shoe,foot,6.815,/r/RelatedTo
shoe,store,2.0,/r/AtLocation
shoe,card_game,2.0,/r/HasContext
shoe,case,2.0,/r/IsA
shoe,dress,2.0,/r/MannerOf
shoe,clothing,2.798,/r/RelatedTo
shoe,covering,3.113,/r/RelatedTo
fruit,tree,4.0,/r/AtLocation
fruit,fruit,2.0,/r/Causes
fruit,bear,2.0,/r/MannerOf
fruit,eating,7.746,/r/UsedFor
fungus,bathroom,2.828,/r/AtLocation
fungus,garden,2.0,/r/AtLocation
fungus,ground,2.828,/r/AtLocation
fungus,organism,2.0,/r/IsA
garden,united_kingdom,2.0,/r/HasContext
garden,house,4.124,/r/RelatedTo
garden,area,4.502,/r/RelatedTo
garden,bed,2.389,/r/RelatedTo
garden,farm,2.415,/r/RelatedTo
garden,flower,3.989,/r/RelatedTo
garden,grass,2.537,/r/RelatedTo
garden,grow,2.97,/r/RelatedTo
garden,park,2.32,/r/RelatedTo
garden,place,5.065,/r/RelatedTo
garden,plant,3.704,/r/RelatedTo
garden,relaxation,2.0,/r/UsedFor
glass,kitchen,2.828,/r/AtLocation
glass,table,2.0,/r/AtLocation
glass,window,7.485,/r/RelatedTo
glass,clean,2.0,/r/HasProperty
glass,clear,6.564,/r/RelatedTo
glass,dirty,2.0,/r/HasProperty
glass,solid,2.0,/r/IsA
glass,container,3.783,/r/RelatedTo
glass,supply,2.0,/r/MannerOf
glass,glass,2.0,/r/PartOf
glass,drink,2.0,/r/RelatedTo
glass,material,6.042,/r/RelatedTo
glass,see,2.84,/r/RelatedTo
glass,water,2.516,/r/RelatedTo
glass,liquid,2.0,/r/RelatedTo
glass,hold,2.0,/r/UsedFor
window,building,2.0,/r/PartOf
window,house,5.791,/r/RelatedTo
window,wall,5.214,/r/RelatedTo
window,door,4.518,/r/RelatedTo
window,computer_science,2.0,/r/HasContext
window,time_period,2.0,/r/IsA
window,car,2.0,/r/PartOf
window,clear,2.833,/r/RelatedTo
window,glass,8.953,/r/RelatedTo
window,hole,2.809,/r/RelatedTo
window,look,2.012,/r/RelatedTo
window,see,3.164,/r/RelatedTo
god,church,4.0,/r/AtLocation
god,love,3.464,/r/IsA
god,superior,2.0,/r/IsA
god,religion,6.928,/r/PartOf
god,dog,2.077,/r/RelatedTo
government,country,4.899,/r/AtLocation
government,government,2.0,/r/HasContext
government,organization,2.0,/r/IsA
government,system,2.0,/r/IsA
grass,field,3.464,/r/AtLocation
grass,ground,3.399,/r/RelatedTo
grass,park,7.211,/r/AtLocation
grass,tree,2.0,/r/AtLocation
grass,plant,4.923,/r/RelatedTo
grass,shoot,2.0,/r/MannerOf
grass,cover,2.0,/r/MannerOf
grass,green,5.455,/r/RelatedTo
gun,war,2.0,/r/AtLocation
gun,military,2.0,/r/HasContext
gun,discharge,2.0,/r/IsA
gun,shoot,2.0,/r/UsedFor
gun,kill,7.211,/r/UsedFor
gun,fire,2.0,/r/UsedFor
hair,head,4.0,/r/PartOf
hair,process,2.0,/r/IsA
head,grammar,2.0,/r/HasContext
head,military,2.0,/r/HasContext
head,structure,2.0,/r/IsA
head,word,2.0,/r/IsA
head,top,6.234,/r/RelatedTo
head,object,2.0,/r/IsA
head,point,2.0,/r/Synonym
head,remove,2.0,/r/MannerOf
head,direct,2.0,/r/MannerOf
head,be,2.0,/r/MannerOf
head,form,2.0,/r/MannerOf
head,lie,2.0,/r/MannerOf
head,animal,2.0,/r/PartOf
head,people,2.0,/r/PartOf
head,coin,2.0,/r/PartOf
head,body,7.374,/r/RelatedTo
head,body_part,4.537,/r/RelatedTo
head,face,5.197,/r/RelatedTo
head,hair,2.064,/r/RelatedTo
head,mouth,2.219,/r/RelatedTo
head,nose,2.046,/r/RelatedTo
head,part,5.133,/r/RelatedTo
head,round,2.05,/r/RelatedTo
head,pass,2.0,/r/Synonym
head,lead,2.0,/r/Synonym
head,think,2.828,/r/UsedFor
handle,door,2.983,/r/RelatedTo
handle,touch,2.0,/r/MannerOf
handle,cover,2.0,/r/Synonym
horse,country,2.828,/r/AtLocation
horse,animal,11.754,/r/RelatedTo
horse,farm,3.827,/r/RelatedTo
horse,large,3.255,/r/RelatedTo
human,band,2.0,/r/AtLocation
human,bar,3.464,/r/AtLocation
human,bathroom,2.828,/r/AtLocation
human,bed,3.464,/r/AtLocation
human,chair,2.828,/r/AtLocation
human,charge,2.0,/r/AtLocation
human,china,3.464,/r/AtLocation
human,church,4.899,/r/AtLocation
human,country,2.0,/r/AtLocation
human,home,3.464,/r/AtLocation
human,library,5.292,/r/AtLocation
human,love,5.292,/r/AtLocation
human,motion,2.0,/r/AtLocation
human,park,5.292,/r/AtLocation
human,school,7.483,/r/AtLocation
human,money,2.0,/r/Desires
human,good,2.0,/r/HasProperty
human,person,3.227,/r/RelatedTo
band,garment,2.0,/r/PartOf
band,group,7.832,/r/RelatedTo
band,music,6.332,/r/RelatedTo
band,rock,3.987,/r/RelatedTo
band,ring,2.0,/r/Synonym
band,set,2.0,/r/Synonym
charge,art,2.0,/r/HasContext
charge,law,2.0,/r/HasContext
charge,attack,2.0,/r/IsA
charge,paint,2.0,/r/MannerOf
charge,change,2.0,/r/MannerOf
charge,supply,2.0,/r/MannerOf
china,country,3.21,/r/RelatedTo
love,family,4.472,/r/AtLocation
love,get,2.0,/r/CausesDesire
love,lie,2.0,/r/CausesDesire
love,live,2.0,/r/CausesDesire
love,paint,2.0,/r/CausesDesire
love,object,2.0,/r/IsA
love,score,2.0,/r/IsA
love,love,2.0,/r/MannerOf
motion,change,2.0,/r/IsA
motion,state,2.0,/r/IsA
motion,movement,2.0,/r/Synonym
humans,country,6.928,/r/AtLocation
humans,park,2.828,/r/AtLocation
humans,change,2.828,/r/CapableOf
humans,run,4.0,/r/CapableOf
humans,talk,2.0,/r/CapableOf
humans,think,2.0,/r/CapableOf
humans,human,2.0,/r/FormOf
humans,hair,2.0,/r/HasA
instrument,case,2.0,/r/AtLocation
instrument,music,2.0,/r/UsedFor
instrument,device,2.0,/r/IsA
instrument,address,2.0,/r/MannerOf
case,container,4.242,/r/RelatedTo
case,person,2.0,/r/IsA
case,box,3.596,/r/RelatedTo
case,character,2.0,/r/Synonym
knife,kitchen,6.928,/r/AtLocation
knife,cut,2.0,/r/UsedFor
land,country,2.0,/r/Synonym
land,ocean,2.0,/r/AtLocation
land,land,2.0,/r/Causes
land,object,2.0,/r/IsA
land,earth,2.779,/r/RelatedTo
land,ground,3.401,/r/RelatedTo
land,state,2.0,/r/Synonym
land,down,2.0,/r/Synonym
light,desk,2.828,/r/AtLocation
light,travel,2.0,/r/CapableOf
light,chemistry,2.0,/r/HasContext
light,physics,2.0,/r/HasContext
light,position,2.0,/r/IsA
light,condition,2.0,/r/IsA
light,white,2.0,/r/SimilarTo
light,light,2.0,/r/UsedFor
light,thin,2.0,/r/SimilarTo
light,fall,2.0,/r/Synonym
light,reading,2.0,/r/UsedFor
line,bank,2.0,/r/AtLocation
line,store,2.0,/r/AtLocation
line,military,2.0,/r/HasContext
line,mark,2.0,/r/IsA
line,shape,2.0,/r/IsA
line,cover,2.0,/r/MannerOf
line,score,2.0,/r/MannerOf
line,lie,2.0,/r/MannerOf
line,letter,2.0,/r/PartOf
line,note,2.0,/r/Synonym
liquid,container,2.0,/r/AtLocation
liquid,substance,2.0,/r/IsA
lock,door,2.0,/r/RelatedTo
lock,hair,2.0,/r/IsA
lock,fasten,2.0,/r/UsedFor
lock,hold,2.0,/r/MannerOf
lock,pass,2.0,/r/MannerOf
lock,container,2.0,/r/RelatedTo
lock,close,2.0,/r/UsedFor
lock,lock,2.0,/r/UsedFor
logic,school,2.0,/r/AtLocation
logic,computer_science,2.0,/r/HasContext
logic,system,2.0,/r/IsA
machine,house,2.0,/r/AtLocation
machine,office,2.0,/r/AtLocation
machine,device,2.0,/r/IsA
machine,organization,2.0,/r/IsA
machine,person,2.0,/r/IsA
machine,shape,2.0,/r/MannerOf
machine,car,2.0,/r/Synonym
machine,cook,2.0,/r/UsedFor
machine,fly,2.0,/r/UsedFor
machine,kill,2.0,/r/UsedFor
machine,measure,2.0,/r/UsedFor
machine,work,2.0,/r/UsedFor
machine,write,2.0,/r/UsedFor
milk,container,2.828,/r/AtLocation
milk,store,2.0,/r/AtLocation
milk,supermarket,2.0,/r/AtLocation
milk,water,2.828,/r/HasA
milk,white,7.059,/r/RelatedTo
milk,liquid,6.607,/r/RelatedTo
milk,draw,2.0,/r/MannerOf
milk,drink,6.851,/r/RelatedTo
mineral,earth,2.828,/r/AtLocation
mineral,material,2.0,/r/IsA
money,bank,7.746,/r/AtLocation
money,supermarket,2.0,/r/AtLocation
money,buying,2.04,/r/RelatedTo
money,green,3.13,/r/RelatedTo
money,paper,3.177,/r/RelatedTo
mouse,cat,2.0,/r/AtLocation
mouse,computer,4.472,/r/PartOf
mouse,desk,4.472,/r/AtLocation
mouse,garden,2.828,/r/AtLocation
mouse,hole,4.472,/r/AtLocation
mouse,kitchen,5.292,/r/AtLocation
mouse,new_york,2.828,/r/AtLocation
mouse,office,2.0,/r/AtLocation
mouse,person,2.0,/r/IsA
mouse,move,2.0,/r/UsedFor
new_york,state,5.292,/r/IsA
new_york,new_york,2.0,/r/PartOf
new_york,united_states,2.0,/r/PartOf
newspaper,library,2.0,/r/AtLocation
newspaper,press,2.0,/r/IsA
newspaper,paper,2.0,/r/IsA
newspaper,read,2.0,/r/ReceivesAction
nose,face,7.225,/r/RelatedTo
nose,animal,2.0,/r/HasContext
nose,head,2.0,/r/PartOf
nose,body,3.896,/r/RelatedTo
nose,body_part,3.629,/r/RelatedTo
nose,mouth,2.794,/r/RelatedTo
nose,part,5.494,/r/RelatedTo
note,desk,2.0,/r/AtLocation
note,air,2.0,/r/IsA
note,state,2.0,/r/MannerOf
note,music,5.633,/r/RelatedTo
note,paper,4.586,/r/RelatedTo
note,post,2.028,/r/RelatedTo
note,short,3.545,/r/RelatedTo
note,writing,3.738,/r/RelatedTo
note,bill,2.0,/r/Synonym
note,communication,2.828,/r/UsedFor
number,mathematics,2.828,/r/AtLocation
number,company,2.0,/r/IsA
number,name,2.0,/r/MannerOf
number,scale,2.0,/r/PartOf
number,act,2.0,/r/Synonym
oil,ground,4.472,/r/AtLocation
oil,street,2.0,/r/AtLocation
oil,cover,2.0,/r/MannerOf
oil,car,2.814,/r/RelatedTo
oil,cooking,2.98,/r/RelatedTo
oil,gas,4.409,/r/RelatedTo
oil,liquid,6.613,/r/RelatedTo
paint,wall,8.431,/r/RelatedTo
paint,art,6.902,/r/RelatedTo
paint,coat,2.0,/r/MannerOf
paint,cover,2.937,/r/RelatedTo
paint,color,8.934,/r/RelatedTo
paint,covering,5.722,/r/RelatedTo
paint,decoration,3.075,/r/RelatedTo
paint,house,4.335,/r/RelatedTo
paint,liquid,8.953,/r/RelatedTo
paint,material,2.688,/r/RelatedTo
paint,oil,2.531,/r/RelatedTo
paint,supply,2.03,/r/RelatedTo
paint,wet,3.623,/r/RelatedTo
paint,key,2.0,/r/Synonym
people,building,4.472,/r/AtLocation
people,show,2.0,/r/AtLocation
people,supermarket,3.464,/r/AtLocation
people,lie,2.0,/r/CapableOf
people,dance,3.464,/r/Desires
people,eat,2.0,/r/HasA
people,sex,2.0,/r/HasA
people,good,4.0,/r/HasProperty
people,human,2.391,/r/RelatedTo
people,thin,2.0,/r/HasProperty
people,family,2.0,/r/IsA
people,group,2.0,/r/IsA
people,people,2.0,/r/MannerOf
people,humans,2.585,/r/RelatedTo
people,person,2.0,/r/RelatedTo
people,talk,2.0,/r/UsedFor
people,work,2.828,/r/UsedFor
person,building,2.0,/r/AtLocation
person,god,2.0,/r/NotDesires
person,cake,2.0,/r/Desires
person,clean,2.0,/r/Desires
person,clothing,6.0,/r/Desires
person,communicate,2.0,/r/Desires
person,communication,3.464,/r/Desires
person,company,2.0,/r/Desires
person,dance,2.0,/r/Desires
person,dog,2.0,/r/Desires
person,fly,2.0,/r/Desires
person,hold,2.0,/r/Desires
person,light,2.0,/r/Desires
person,move,2.0,/r/Desires
person,music,2.0,/r/Desires
person,play,2.0,/r/Desires
person,relaxation,4.0,/r/Desires
person,right,2.828,/r/Desires
person,see,3.464,/r/Desires
person,space,3.464,/r/Desires
person,study,2.0,/r/Desires
person,time,4.0,/r/Desires
person,name,2.828,/r/HasA
person,organism,2.0,/r/IsA
person,burn,4.0,/r/NotDesires
person,change,2.0,/r/NotDesires
person,cooked,2.0,/r/NotDesires
person,dirty,2.0,/r/NotDesires
person,ill,3.464,/r/NotDesires
person,terrorism,2.828,/r/NotDesires
person,human,6.998,/r/RelatedTo
person,man,3.758,/r/RelatedTo
person,people,5.699,/r/RelatedTo
person,woman,2.64,/r/RelatedTo
picture,wall,2.0,/r/AtLocation
picture,art,3.01,/r/RelatedTo
picture,representation,2.0,/r/IsA
picture,movie,2.0,/r/Synonym
present,box,2.828,/r/AtLocation
present,past,2.055,/r/DistinctFrom
present,time,2.205,/r/RelatedTo
present,state,2.0,/r/MannerOf
present,give,2.0,/r/Synonym
present,show,2.0,/r/Synonym
program,television,2.0,/r/AtLocation
program,computer_science,2.0,/r/HasContext
program,system,2.0,/r/IsA
television,television,2.0,/r/HasContext
television,entertaining,2.828,/r/HasProperty
television,machine,2.0,/r/IsA
record,office,2.0,/r/AtLocation
record,law,2.0,/r/HasContext
record,number,2.0,/r/IsA
record,record,2.0,/r/MannerOf
record,music,8.702,/r/RelatedTo
record,old,5.789,/r/RelatedTo
record,plate,2.196,/r/RelatedTo
record,round,4.681,/r/RelatedTo
record,read,2.0,/r/Synonym
ring,finger,8.651,/r/RelatedTo
ring,sound,2.0,/r/MannerOf
ring,band,2.0,/r/Synonym
ring,round,4.651,/r/RelatedTo
ring,call,2.0,/r/Synonym
ring,decoration,2.0,/r/UsedFor
rock,bridge,2.0,/r/AtLocation
rock,ground,2.0,/r/AtLocation
rock,heavy,2.828,/r/HasProperty
rock,music,2.519,/r/RelatedTo
rock,material,2.0,/r/IsA
rock,move,2.0,/r/MannerOf
rock,hard,3.176,/r/RelatedTo
rock,roll,2.226,/r/RelatedTo
bridge,card_game,2.0,/r/IsA
bridge,structure,2.18,/r/RelatedTo
bridge,support,2.0,/r/IsA
bridge,nose,2.0,/r/PartOf
bridge,water,5.727,/r/RelatedTo
use,law,2.0,/r/HasContext
use,activity,2.0,/r/IsA
use,act,2.0,/r/MannerOf
use,practice,2.0,/r/Synonym
salt,ocean,2.232,/r/RelatedTo
salt,table,2.828,/r/AtLocation
salt,water,2.828,/r/AtLocation
salt,cooking,2.0,/r/HasContext
salt,mineral,3.568,/r/RelatedTo
salt,compound,2.0,/r/IsA
salt,food,3.838,/r/RelatedTo
salt,white,6.312,/r/RelatedTo
salt,sharp,2.0,/r/SimilarTo
scale,bathroom,2.828,/r/AtLocation
scale,doctor,2.828,/r/AtLocation
scale,music,2.0,/r/HasContext
scale,covering,2.0,/r/IsA
scale,measuring_instrument,2.0,/r/IsA
scale,remove,2.0,/r/MannerOf
scale,take,2.0,/r/MannerOf
scale,measure,2.811,/r/RelatedTo
scale,device,3.529,/r/RelatedTo
scale,fish,3.174,/r/RelatedTo
scale,plate,2.0,/r/Synonym
doctor,roman_catholic,2.0,/r/HasContext
doctor,medicine,3.299,/r/RelatedTo
doctor,play,2.0,/r/IsA
doctor,man,3.036,/r/RelatedTo
doctor,person,3.708,/r/RelatedTo
seat,airplane,2.0,/r/HasContext
seat,show,3.464,/r/AtLocation
seat,part,2.0,/r/IsA
seat,support,2.0,/r/IsA
seat,space,2.0,/r/IsA
seat,center,2.0,/r/IsA
seat,supply,2.0,/r/MannerOf
seat,put,2.0,/r/MannerOf
seat,seat,2.0,/r/PartOf
seat,car,2.948,/r/RelatedTo
seat,chair,7.522,/r/RelatedTo
seat,place,3.299,/r/RelatedTo
seat,relax,2.0,/r/UsedFor
ship,ocean,2.828,/r/AtLocation
ship,vessel,2.0,/r/IsA
ship,put,2.0,/r/MannerOf
ship,travel,2.0,/r/MannerOf
ship,transport,2.0,/r/Synonym
sign,city,2.0,/r/AtLocation
sign,linguistics,2.0,/r/HasContext
sign,medicine,2.0,/r/HasContext
sign,communication,2.0,/r/IsA
sign,communicate,2.0,/r/MannerOf
sign,contract,2.0,/r/MannerOf
sign,write,2.0,/r/MannerOf
sign,put,2.0,/r/MannerOf
sign,stop,4.301,/r/RelatedTo
skin,body,2.0,/r/AtLocation
skin,finger,2.0,/r/AtLocation
skin,fruit,2.0,/r/AtLocation
skin,bag,2.0,/r/IsA
skin,surface,2.0,/r/IsA
sound,movie,2.0,/r/AtLocation
sound,sound,2.0,/r/Causes
sound,wave,5.197,/r/RelatedTo
sound,look,2.0,/r/MannerOf
sound,air,4.205,/r/RelatedTo
sound,music,4.966,/r/RelatedTo
sound,noise,10.053,/r/RelatedTo
sound,complete,2.0,/r/SimilarTo
sound,solid,2.0,/r/SimilarTo
sound,strong,2.0,/r/SimilarTo
sound,communicate,2.0,/r/UsedFor
space,box,2.828,/r/AtLocation
space,jar,2.0,/r/AtLocation
space,cold,2.0,/r/HasProperty
space,area,3.529,/r/RelatedTo
space,character,2.0,/r/IsA
space,put,2.0,/r/MannerOf
space,form,2.0,/r/PartOf
space,earth,2.977,/r/RelatedTo
squirrel,tree,10.857,/r/RelatedTo
squirrel,animal,12.835,/r/RelatedTo
squirrel,eating,2.979,/r/RelatedTo
squirrel,long,2.205,/r/RelatedTo
squirrel,mouse,2.548,/r/RelatedTo
squirrel,park,3.735,/r/RelatedTo
student,library,3.464,/r/AtLocation
student,study,4.472,/r/CapableOf
student,learn,3.464,/r/Desires
student,class,2.828,/r/PartOf
vessel,ocean,2.0,/r/AtLocation
vessel,container,2.834,/r/RelatedTo
vessel,tube,2.0,/r/IsA
vessel,boat,3.338,/r/RelatedTo
vessel,ship,4.017,/r/RelatedTo
wet,water,2.828,/r/AtLocation
wet,make,2.0,/r/MannerOf
wet,change,2.0,/r/MannerOf
wood,boat,2.828,/r/AtLocation
wood,tree,9.398,/r/RelatedTo
wood,burn,5.292,/r/CapableOf
wood,solid,2.828,/r/IsA
wood,material,8.322,/r/RelatedTo
wood,cut,2.0,/r/ReceivesAction
wood,building,2.828,/r/UsedFor
wood,fire,2.136,/r/RelatedTo
burn,burn,2.0,/r/Entails
burn,pain,2.0,/r/IsA
burn,change_state,2.0,/r/MannerOf
burn,fire,5.83,/r/RelatedTo
burn,heat,2.459,/r/RelatedTo
burn,cut,2.0,/r/Synonym
eating,gas,2.0,/r/Causes
eating,food,2.828,/r/HasPrerequisite
eating,drink,3.464,/r/HasSubevent
roll,film,2.0,/r/IsA
roll,list,2.0,/r/IsA
roll,change,2.0,/r/MannerOf
roll,form,2.0,/r/MannerOf
roll,move,2.0,/r/MannerOf
roll,rock,4.629,/r/RelatedTo
roll,travel,2.0,/r/MannerOf
roll,turn,2.0,/r/MannerOf
roll,sound,2.0,/r/MannerOf
roll,action,2.193,/r/RelatedTo
roll,bread,5.922,/r/RelatedTo
roll,round,2.95,/r/RelatedTo
roll,wind,2.0,/r/Synonym
fly,fly,2.0,/r/Entails
fly,united_kingdom,2.0,/r/HasContext
fly,baseball,2.0,/r/HasContext
fly,hit,2.0,/r/MannerOf
fly,travel,2.0,/r/MannerOf
fly,change,2.0,/r/MannerOf
fly,transport,2.0,/r/MannerOf
fly,move,2.0,/r/MannerOf
fly,show,2.0,/r/MannerOf
fly,garment,2.0,/r/PartOf
fly,action,3.13,/r/RelatedTo
fly,air,2.847,/r/RelatedTo
fly,bird,2.845,/r/RelatedTo
sleep,relax,2.0,/r/HasPrerequisite
sleep,time_period,2.0,/r/IsA
sleep,rest,2.0,/r/Synonym
sleep,action,2.645,/r/RelatedTo
sleep,activity,3.778,/r/RelatedTo
sleep,bed,5.039,/r/RelatedTo
open,open,2.0,/r/RelatedTo
open,mathematics,2.0,/r/HasContext
open,area,2.0,/r/IsA
open,move,2.0,/r/MannerOf
open,change_state,2.0,/r/MannerOf
open,active,2.0,/r/SimilarTo
open,clear,2.0,/r/Synonym
point,united_kingdom,2.0,/r/HasContext
point,end,2.0,/r/IsA
point,mark,2.0,/r/IsA
point,measure,2.0,/r/IsA
point,be,2.0,/r/MannerOf
point,knife,2.0,/r/PartOf
point,score,2.0,/r/PartOf
point,action,2.305,/r/RelatedTo
point,finger,5.532,/r/RelatedTo
point,sharp,4.282,/r/RelatedTo
point,degree,2.0,/r/Synonym
point,charge,2.0,/r/Synonym
fire,burn,2.0,/r/Synonym
fire,fire,2.0,/r/Causes
fire,cooking,2.0,/r/HasContext
fire,hot,6.776,/r/RelatedTo
fire,attack,2.0,/r/IsA
fire,remove,2.0,/r/MannerOf
fire,heat,5.729,/r/RelatedTo
fire,smoke,3.734,/r/RelatedTo
fire,wood,2.153,/r/RelatedTo
fire,cook,2.828,/r/UsedFor
talk,think,2.0,/r/HasPrerequisite
talk,communicate,2.27,/r/RelatedTo
talk,communication,4.053,/r/RelatedTo
talk,mouth,2.176,/r/RelatedTo
think,relax,2.0,/r/HasPrerequisite
think,think,2.0,/r/MannerOf
think,change,2.0,/r/MannerOf
think,judge,2.0,/r/MannerOf
cut,sport,2.0,/r/HasContext
cut,decrease,2.0,/r/MannerOf
cut,division,2.0,/r/IsA
cut,grow,2.0,/r/MannerOf
cut,move,2.0,/r/MannerOf
cut,be,2.0,/r/MannerOf
cut,separate,2.0,/r/MannerOf
cut,make,2.0,/r/MannerOf
cut,record,2.0,/r/MannerOf
cut,pass,2.0,/r/MannerOf
cut,stop,2.0,/r/MannerOf
cut,look,2.0,/r/MannerOf
cut,free,2.0,/r/MannerOf
cut,hit,2.0,/r/MannerOf
cut,card_game,2.0,/r/PartOf
cut,action,4.601,/r/RelatedTo
cut,knife,6.68,/r/RelatedTo
cut,skin,2.205,/r/RelatedTo
cut,use,2.064,/r/RelatedTo
travel,travel,2.0,/r/MannerOf
travel,motion,2.0,/r/IsA
paper,burn,5.292,/r/CapableOf
paper,material,5.301,/r/RelatedTo
paper,cover,2.0,/r/MannerOf
paper,book,4.718,/r/RelatedTo
paper,surface,4.008,/r/RelatedTo
paper,thin,4.19,/r/RelatedTo
paper,tree,4.483,/r/RelatedTo
paper,white,6.818,/r/RelatedTo
paper,wood,6.765,/r/RelatedTo
paper,write,4.817,/r/RelatedTo
paper,writing,10.427,/r/RelatedTo
paper,newspaper,2.0,/r/Synonym
paper,communication,2.0,/r/UsedFor
lie,position,2.0,/r/IsA
lie,be,2.0,/r/MannerOf
study,read,2.0,/r/HasSubevent
study,learning,2.0,/r/IsA
study,reading,2.0,/r/UsedFor
study,room,2.0,/r/IsA
study,learn,2.0,/r/Synonym
study,think,2.0,/r/MannerOf
study,house,2.0,/r/PartOf
grow,grow,2.0,/r/Causes
grow,change,2.0,/r/MannerOf
grow,increase,2.0,/r/MannerOf
grow,turn,2.0,/r/Synonym
back,back,2.0,/r/Causes
back,football,2.0,/r/HasContext
back,position,2.0,/r/IsA
back,support,2.0,/r/IsA
back,body_part,2.0,/r/IsA
back,travel,2.0,/r/MannerOf
back,lie,2.0,/r/MannerOf
back,chair,2.0,/r/PartOf
break,break,2.0,/r/Causes
break,military,2.0,/r/HasContext
break,change,2.0,/r/MannerOf
break,score,2.0,/r/IsA
break,shoot,2.0,/r/MannerOf
break,decrease,2.0,/r/MannerOf
break,change_state,2.0,/r/MannerOf
break,end,2.0,/r/MannerOf
break,separate,2.0,/r/Synonym
break,rest,3.489,/r/RelatedTo
break,time,2.29,/r/RelatedTo
call,meet,2.0,/r/Causes
call,sport,2.0,/r/HasContext
call,see,2.0,/r/MannerOf
call,utter,2.0,/r/MannerOf
call,order,2.0,/r/MannerOf
call,read,2.0,/r/MannerOf
call,stop,2.0,/r/MannerOf
call,card_game,2.0,/r/PartOf
call,action,3.656,/r/RelatedTo
call,communication,3.167,/r/RelatedTo
call,ring,4.557,/r/RelatedTo
