source,target,weight,relation
creature.n.02,person.n.01,1.0,hypernym
separation.n.01,state.n.02,1.0,hypernym
waterway.n.01,body_of_water.n.01,1.0,hypernym
armamentarium.n.01,collection.n.01,1.0,hypernym
emotionality.n.01,trait.n.01,1.0,hypernym
octane_number.n.01,measure.n.02,1.0,hypernym
uncleanliness.n.01,trait.n.01,1.0,hypernym
utility.n.04,system_of_measurement.n.01,1.0,hypernym
femininity.n.01,trait.n.01,1.0,hypernym
solid.n.01,matter.n.03,1.0,hypernym
rectifier.n.02,person.n.01,1.0,hypernym
natural_depression.n.01,geological_formation.n.01,1.0,hypernym
folly.n.01,trait.n.01,1.0,hypernym
solvability.n.01,property.n.02,1.0,hypernym
didacticism.n.01,communication.n.02,1.0,hypernym
conflict.n.06,opposition.n.02,1.0,hypernym
counterfactuality.n.01,quality.n.01,1.0,hypernym
directivity.n.02,quality.n.01,1.0,hypernym
gradient.n.02,position.n.07,1.0,hypernym
ownership.n.03,state.n.02,1.0,hypernym
ionization.n.02,natural_process.n.01,1.0,hypernym
free.n.01,people.n.01,1.0,hypernym
catabolism.n.01,organic_process.n.01,1.0,hypernym
catabolism.n.01,metabolism.n.02,1.0,holonym
romanticism.n.03,quality.n.01,1.0,hypernym
beachfront.n.01,land.n.04,1.0,hypernym
personal_relation.n.01,relationship.n.01,1.0,hypernym
pathos.n.01,quality.n.01,1.0,hypernym
unskilled_person.n.01,person.n.01,1.0,hypernym
outcaste.n.01,person.n.01,1.0,hypernym
inheritance.n.04,attribute.n.02,1.0,hypernym
inheritance.n.04,birthright.n.01,1.0,hyponym
inheritance.n.04,birthright.n.03,1.0,hyponym
inheritance.n.04,upbringing.n.01,1.0,hyponym
inheritance.n.04,background.n.01,1.0,hyponym
flaunt.n.01,display.n.05,1.0,hypernym
subgroup.n.02,group.n.03,1.0,hypernym
archipelago.n.01,land.n.04,1.0,hypernym
aging.n.02,organic_process.n.01,1.0,hypernym
asset.n.01,quality.n.01,1.0,hypernym
graphic_design.n.01,visual_communication.n.01,1.0,hypernym
applicant.n.01,person.n.01,1.0,hypernym
transferred_property.n.01,possession.n.02,1.0,hypernym
je_ne_sais_quoi.n.01,object.n.01,1.0,hypernym
board_measure.n.01,system_of_measurement.n.01,1.0,hypernym
ease.n.01,quality.n.01,1.0,hypernym
seven_seas.n.01,body_of_water.n.01,1.0,hypernym
wild.n.01,state.n.02,1.0,hypernym
sensationalism.n.01,message.n.02,1.0,hypernym
tagger.n.01,person.n.01,1.0,hypernym
anovulation.n.01,organic_process.n.01,1.0,hypernym
blind.n.01,people.n.01,1.0,hypernym
womankind.n.01,people.n.01,1.0,hypernym
malposition.n.01,position.n.07,1.0,hypernym
homebound.n.01,people.n.01,1.0,hypernym
electrostatic_precipitation.n.01,industrial_process.n.01,1.0,hypernym
hour.n.01,time_unit.n.01,1.0,hypernym
hour.n.01,minute.n.01,1.0,meronym
hour.n.01,half-hour.n.01,1.0,meronym
hour.n.01,quarter.n.04,1.0,meronym
hour.n.01,quarter-hour.n.01,1.0,meronym
hour.n.01,day.n.01,1.0,holonym
information.n.02,cognition.n.01,1.0,hypernym
bit.n.10,part.n.02,1.0,hypernym
part.n.03,thing.n.12,1.0,hypernym
part.n.03,cutting.n.04,1.0,hyponym
part.n.03,fragment.n.01,1.0,hyponym
part.n.03,segment.n.02,1.0,hyponym
part.n.03,world.n.06,1.0,hyponym
part.n.03,craton.n.01,1.0,hyponym
part.n.03,acicula.n.01,1.0,hyponym
part.n.03,hunk.n.02,1.0,hyponym
part.n.03,slice.n.05,1.0,hyponym
part.n.03,base.n.04,1.0,hyponym
part.n.03,nub.n.02,1.0,hyponym
part.n.03,corpus.n.03,1.0,hyponym
part.n.03,corner.n.09,1.0,hyponym
part.n.03,body_part.n.01,1.0,hyponym
part.n.03,strip.n.01,1.0,hyponym
part.n.03,unit.n.05,1.0,holonym
toucher.n.01,person.n.01,1.0,hypernym
standard.n.01,system_of_measurement.n.01,1.0,hypernym
extravasation.n.03,organic_process.n.01,1.0,hypernym
body_part.n.01,part.n.03,1.0,hypernym
body_part.n.01,corpus.n.03,1.0,meronym
time_interval.n.01,measure.n.02,1.0,hypernym
time_interval.n.01,time_constant.n.01,1.0,hyponym
time_interval.n.01,rotational_latency.n.01,1.0,hyponym
time_interval.n.01,embolism.n.01,1.0,hyponym
time_interval.n.01,absence.n.03,1.0,hyponym
time_interval.n.01,float.n.01,1.0,hyponym
time_interval.n.01,lead_time.n.01,1.0,hyponym
time_interval.n.01,lunitidal_interval.n.01,1.0,hyponym
time_interval.n.01,latent_period.n.02,1.0,hyponym
time_interval.n.01,pause.n.01,1.0,hyponym
time_interval.n.01,eternity.n.03,1.0,hyponym
time_interval.n.01,distance.n.05,1.0,hyponym
time_interval.n.01,reaction_time.n.01,1.0,hyponym
time_interval.n.01,time_slot.n.01,1.0,hyponym
time_interval.n.01,interim.n.01,1.0,hyponym
time_interval.n.01,cycle.n.01,1.0,hyponym
time_interval.n.01,processing_time.n.01,1.0,hyponym
time_interval.n.01,seek_time.n.01,1.0,hyponym
time_interval.n.01,period.n.02,1.0,hyponym
time_interval.n.01,interlude.n.01,1.0,hyponym
time_interval.n.01,access_time.n.01,1.0,hyponym
change.n.02,relation.n.01,1.0,hypernym
change.n.02,difference.n.04,1.0,hyponym
change.n.02,gradient.n.01,1.0,hyponym
multitude.n.03,group.n.01,1.0,hypernym
multitude.n.03,following.n.01,1.0,hyponym
multitude.n.03,laity.n.01,1.0,hyponym
multitude.n.03,audience.n.02,1.0,hyponym
east.n.05,location.n.01,1.0,hypernym
antipode.n.01,opposition.n.02,1.0,hypernym
edibility.n.01,property.n.02,1.0,hypernym
stranger.n.02,person.n.01,1.0,hypernym
absence.n.03,time_interval.n.01,1.0,hypernym
base.n.14,location.n.01,1.0,hypernym
object_language.n.02,language.n.01,1.0,hypernym
consanguinity.n.01,kinship.n.02,1.0,hypernym
halogen.n.01,group.n.01,1.0,hypernym
halogen.n.01,iodine.n.01,1.0,hyponym
halogen.n.01,fluorine.n.01,1.0,hyponym
halogen.n.01,bromine.n.01,1.0,hyponym
halogen.n.01,astatine.n.01,1.0,hyponym
halogen.n.01,chlorine.n.01,1.0,hyponym
terrestrial_time.n.01,time_unit.n.01,1.0,hypernym
wit.n.01,message.n.02,1.0,hypernym
geological_formation.n.01,object.n.01,1.0,hypernym
geological_formation.n.01,natural_elevation.n.01,1.0,hyponym
geological_formation.n.01,cliff.n.01,1.0,hyponym
geological_formation.n.01,massif.n.01,1.0,hyponym
geological_formation.n.01,ridge.n.03,1.0,hyponym
geological_formation.n.01,water_table.n.01,1.0,hyponym
geological_formation.n.01,volcanic_crater.n.01,1.0,hyponym
geological_formation.n.01,beach.n.01,1.0,hyponym
geological_formation.n.01,natural_depression.n.01,1.0,hyponym
geological_formation.n.01,vein.n.04,1.0,hyponym
geological_formation.n.01,monocline.n.01,1.0,hyponym
geological_formation.n.01,talus.n.01,1.0,hyponym
geological_formation.n.01,mouth.n.04,1.0,hyponym
geological_formation.n.01,relict.n.02,1.0,hyponym
geological_formation.n.01,oceanfront.n.01,1.0,hyponym
geological_formation.n.01,ice_mass.n.01,1.0,hyponym
geological_formation.n.01,foreshore.n.01,1.0,hyponym
geological_formation.n.01,range.n.04,1.0,hyponym
geological_formation.n.01,spring.n.03,1.0,hyponym
geological_formation.n.01,diapir.n.01,1.0,hyponym
geological_formation.n.01,folium.n.01,1.0,hyponym
geological_formation.n.01,cave.n.01,1.0,hyponym
geological_formation.n.01,lakefront.n.01,1.0,hyponym
geological_formation.n.01,delta.n.01,1.0,hyponym
geological_formation.n.01,slope.n.01,1.0,hyponym
geological_formation.n.01,wall.n.05,1.0,hyponym
geological_formation.n.01,aquifer.n.01,1.0,hyponym
geological_formation.n.01,shore.n.01,1.0,hyponym
geological_formation.n.01,ridge.n.04,1.0,hyponym
yawner.n.01,person.n.01,1.0,hypernym
love-token.n.01,keepsake.n.01,1.0,hypernym
transcription.n.02,organic_process.n.01,1.0,hypernym
corpus.n.02,collection.n.01,1.0,hypernym
southernness.n.01,position.n.07,1.0,hypernym
metric_space.n.01,mathematical_space.n.01,1.0,hypernym
capacity.n.03,volume.n.01,1.0,hypernym
infidelity.n.01,quality.n.01,1.0,hypernym
gesture.n.02,visual_communication.n.01,1.0,hypernym
broadcast.n.01,message.n.01,1.0,hypernym
agnostic.n.01,person.n.01,1.0,hypernym
north.n.04,location.n.01,1.0,hypernym
brave.n.02,people.n.01,1.0,hypernym
control.n.02,relation.n.01,1.0,hypernym
entity.n.01,abstraction.n.06,1.0,hyponym
entity.n.01,thing.n.08,1.0,hyponym
entity.n.01,physical_entity.n.01,1.0,hyponym
curfew.n.02,signal.n.01,1.0,hypernym
subspace.n.01,mathematical_space.n.01,1.0,hypernym
departure_time.n.01,point.n.06,1.0,hypernym
badlands.n.01,land.n.02,1.0,hypernym
constructiveness.n.01,quality.n.01,1.0,hypernym
poor_people.n.01,people.n.01,1.0,hypernym
introvert.n.01,person.n.01,1.0,hypernym
sentimentalist.n.01,person.n.01,1.0,hypernym
winker.n.01,person.n.01,1.0,hypernym
locus.n.03,set.n.02,1.0,hypernym
time_slot.n.01,time_interval.n.01,1.0,hypernym
affinity.n.03,kinship.n.02,1.0,hypernym
spiral.n.03,economic_process.n.01,1.0,hypernym
ultimate.n.01,quality.n.01,1.0,hypernym
package.n.01,collection.n.01,1.0,hypernym
demagnetization.n.01,natural_process.n.01,1.0,hypernym
promotion.n.01,message.n.02,1.0,hypernym
elegance.n.01,quality.n.01,1.0,hypernym
partnership.n.02,relationship.n.01,1.0,hypernym
engine.n.02,causal_agent.n.01,1.0,hypernym
custard_pie.n.01,property.n.05,1.0,hypernym
ordering.n.01,arrangement.n.02,1.0,hypernym
offing.n.02,body_of_water.n.01,1.0,hypernym
offing.n.02,main.n.01,1.0,holonym
child.n.03,person.n.01,1.0,hypernym
unlawfulness.n.01,quality.n.01,1.0,hypernym
wiggler.n.01,person.n.01,1.0,hypernym
voice_over.n.01,voice.n.02,1.0,hypernym
ecosystem.n.01,system.n.02,1.0,hypernym
opacity.n.03,quality.n.01,1.0,hypernym
forest.n.02,land.n.04,1.0,hypernym
forest.n.02,biome.n.01,1.0,hypernym
slice.n.05,part.n.03,1.0,hypernym
humor.n.04,quality.n.01,1.0,hypernym
neediness.n.02,quality.n.01,1.0,hypernym
solute.n.01,matter.n.03,1.0,hypernym
rare_earth.n.01,group.n.01,1.0,hypernym
rare_earth.n.01,terbium_metal.n.01,1.0,hyponym
infiniteness.n.01,quality.n.01,1.0,hypernym
pamperer.n.01,person.n.01,1.0,hypernym
receivership.n.01,state.n.02,1.0,hypernym
longer.n.01,person.n.01,1.0,hypernym
amateur.n.01,person.n.01,1.0,hypernym
organic_process.n.01,process.n.06,1.0,hypernym
organic_process.n.01,pathologic_process.n.01,1.0,hyponym
organic_process.n.01,symphysis.n.02,1.0,hyponym
organic_process.n.01,catabolism.n.01,1.0,hyponym
organic_process.n.01,protein_folding.n.01,1.0,hyponym
organic_process.n.01,ossification.n.01,1.0,hyponym
organic_process.n.01,lymphopoiesis.n.01,1.0,hyponym
organic_process.n.01,summation.n.02,1.0,hyponym
organic_process.n.01,secretion.n.01,1.0,hyponym
organic_process.n.01,transpiration.n.03,1.0,hyponym
organic_process.n.01,metamorphosis.n.01,1.0,hyponym
organic_process.n.01,replication.n.02,1.0,hyponym
organic_process.n.01,ecchymosis.n.02,1.0,hyponym
organic_process.n.01,expression.n.07,1.0,hyponym
organic_process.n.01,reproduction.n.01,1.0,hyponym
organic_process.n.01,translation.n.05,1.0,hyponym
organic_process.n.01,bodily_process.n.01,1.0,hyponym
organic_process.n.01,deossification.n.01,1.0,hyponym
organic_process.n.01,krebs_cycle.n.01,1.0,hyponym
organic_process.n.01,effacement.n.01,1.0,hyponym
organic_process.n.01,cell_division.n.01,1.0,hyponym
organic_process.n.01,eburnation.n.01,1.0,hyponym
organic_process.n.01,glycogenesis.n.01,1.0,hyponym
organic_process.n.01,regeneration.n.01,1.0,hyponym
organic_process.n.01,transcription.n.02,1.0,hyponym
organic_process.n.01,vascularization.n.01,1.0,hyponym
organic_process.n.01,erythropoiesis.n.01,1.0,hyponym
organic_process.n.01,involution.n.01,1.0,hyponym
organic_process.n.01,evolution.n.02,1.0,hyponym
organic_process.n.01,perennation.n.01,1.0,hyponym
organic_process.n.01,nitrogen_cycle.n.01,1.0,hyponym
organic_process.n.01,segregation.n.01,1.0,hyponym
organic_process.n.01,growth.n.01,1.0,hyponym
organic_process.n.01,tumefaction.n.01,1.0,hyponym
organic_process.n.01,extravasation.n.03,1.0,hyponym
organic_process.n.01,translocation.n.01,1.0,hyponym
organic_process.n.01,quellung.n.01,1.0,hyponym
organic_process.n.01,inhibition.n.03,1.0,hyponym
organic_process.n.01,gastrulation.n.01,1.0,hyponym
organic_process.n.01,preservation.n.03,1.0,hyponym
organic_process.n.01,ovulation.n.01,1.0,hyponym
organic_process.n.01,digestion.n.02,1.0,hyponym
organic_process.n.01,lysogenization.n.01,1.0,hyponym
organic_process.n.01,aging.n.02,1.0,hyponym
organic_process.n.01,keratinization.n.01,1.0,hyponym
organic_process.n.01,nutrition.n.01,1.0,hyponym
organic_process.n.01,synapsis.n.01,1.0,hyponym
organic_process.n.01,blooming.n.01,1.0,hyponym
organic_process.n.01,oxidative_phosphorylation.n.01,1.0,hyponym
organic_process.n.01,carbon_cycle.n.01,1.0,hyponym
organic_process.n.01,agglutination.n.01,1.0,hyponym
organic_process.n.01,bacteriostasis.n.01,1.0,hyponym
organic_process.n.01,hypostasis.n.01,1.0,hyponym
organic_process.n.01,assimilation.n.03,1.0,hyponym
organic_process.n.01,parturition.n.01,1.0,hyponym
organic_process.n.01,antisepsis.n.02,1.0,hyponym
organic_process.n.01,autoregulation.n.01,1.0,hyponym
organic_process.n.01,shedding.n.01,1.0,hyponym
organic_process.n.01,nitrogen_fixation.n.01,1.0,hyponym
organic_process.n.01,resorption.n.01,1.0,hyponym
organic_process.n.01,ulceration.n.02,1.0,hyponym
organic_process.n.01,vesiculation.n.01,1.0,hyponym
organic_process.n.01,cytokinesis.n.01,1.0,hyponym
organic_process.n.01,nondevelopment.n.01,1.0,hyponym
organic_process.n.01,ripening.n.02,1.0,hyponym
organic_process.n.01,quickening.n.01,1.0,hyponym
organic_process.n.01,metabolism.n.02,1.0,hyponym
organic_process.n.01,eutrophication.n.01,1.0,hyponym
organic_process.n.01,translocation.n.02,1.0,hyponym
organic_process.n.01,implantation.n.01,1.0,hyponym
organic_process.n.01,regulation.n.04,1.0,hyponym
organic_process.n.01,anovulation.n.01,1.0,hyponym
organic_process.n.01,synizesis.n.01,1.0,hyponym
organic_process.n.01,heredity.n.01,1.0,hyponym
organic_process.n.01,maturation.n.01,1.0,hyponym
organic_process.n.01,karyokinesis.n.01,1.0,hyponym
organic_process.n.01,humification.n.01,1.0,hyponym
organic_process.n.01,hematopoiesis.n.01,1.0,hyponym
organic_process.n.01,invagination.n.02,1.0,hyponym
organic_process.n.01,defoliation.n.01,1.0,hyponym
organic_process.n.01,organification.n.01,1.0,hyponym
organic_process.n.01,adaptation.n.02,1.0,hyponym
organic_process.n.01,crossing_over.n.01,1.0,hyponym
organic_process.n.01,transduction.n.01,1.0,hyponym
background.n.01,inheritance.n.04,1.0,hypernym
erythropoiesis.n.01,organic_process.n.01,1.0,hypernym
snake.n.05,object.n.01,1.0,hypernym
snake.n.05,trap-and-drain_auger.n.01,1.0,hyponym
snake.n.05,plumber's_snake.n.01,1.0,hyponym
snake.n.05,closet_auger.n.01,1.0,hyponym
starting_signal.n.01,signal.n.01,1.0,hypernym
figure.n.06,shape.n.02,1.0,hypernym
free_agent.n.02,person.n.01,1.0,hypernym
scale.n.02,magnitude_relation.n.01,1.0,hypernym
activeness.n.02,trait.n.01,1.0,hypernym
temporary_state.n.01,state.n.02,1.0,hypernym
drink.n.04,body_of_water.n.01,1.0,hypernym
month.n.02,time_unit.n.01,1.0,hypernym
length.n.01,fundamental_quantity.n.01,1.0,hypernym
length.n.01,physical_property.n.01,1.0,hypernym
immorality.n.01,quality.n.01,1.0,hypernym
sport.n.04,person.n.01,1.0,hypernym
slavic_people.n.01,race.n.03,1.0,hypernym
flagging.n.01,collection.n.01,1.0,hypernym
mail.n.04,collection.n.01,1.0,hypernym
past.n.01,time.n.05,1.0,hypernym
acting_out.n.02,display.n.05,1.0,hypernym
difference.n.04,change.n.02,1.0,hypernym
stockholding.n.02,ownership.n.01,1.0,hypernym
allegory.n.03,expressive_style.n.01,1.0,hypernym
organification.n.01,organic_process.n.01,1.0,hypernym
draw.n.04,object.n.01,1.0,hypernym
globalization.n.01,economic_process.n.01,1.0,hypernym
sesquipedality.n.01,expressive_style.n.01,1.0,hypernym
anaglyphy.n.01,photography.n.02,1.0,hypernym
circuit.n.05,group.n.01,1.0,hypernym
cave.n.01,geological_formation.n.01,1.0,hypernym
cave.n.01,wall.n.05,1.0,meronym
remainder.n.01,part.n.01,1.0,hypernym
makeup.n.02,event.n.01,1.0,hypernym
autoregulation.n.01,organic_process.n.01,1.0,hypernym
space.n.02,location.n.01,1.0,hypernym
space.n.02,amorphous_shape.n.01,1.0,hypernym
normality.n.02,relative_quantity.n.01,1.0,hypernym
ionian.n.02,citizenry.n.01,1.0,hypernym
open_interval.n.01,interval.n.02,1.0,hypernym
symphysis.n.02,organic_process.n.01,1.0,hypernym
disrespect.n.01,message.n.02,1.0,hypernym
white_race.n.01,race.n.03,1.0,hypernym
victim.n.02,person.n.01,1.0,hypernym
operation.n.08,process.n.06,1.0,hypernym
glop.n.01,matter.n.03,1.0,hypernym
quittance.n.01,document.n.03,1.0,hypernym
surrenderer.n.01,person.n.01,1.0,hypernym
graph.n.01,visual_communication.n.01,1.0,hypernym
room.n.02,position.n.07,1.0,hypernym
symbol.n.01,signal.n.01,1.0,hypernym
supernatural.n.01,causal_agent.n.01,1.0,hypernym
supernatural.n.01,theurgy.n.01,1.0,meronym
supernatural.n.01,destiny.n.02,1.0,meronym
access_time.n.01,time_interval.n.01,1.0,hypernym
access_time.n.01,seek_time.n.01,1.0,meronym
access_time.n.01,rotational_latency.n.01,1.0,meronym
motionlessness.n.01,state.n.02,1.0,hypernym
upbringing.n.01,inheritance.n.04,1.0,hypernym
prose.n.02,expressive_style.n.01,1.0,hypernym
fragment.n.01,part.n.03,1.0,hypernym
simplicity.n.01,quality.n.01,1.0,hypernym
saltiness.n.01,expressive_style.n.01,1.0,hypernym
usage.n.03,language.n.01,1.0,hypernym
double.n.03,person.n.01,1.0,hypernym
antithesis.n.01,opposition.n.02,1.0,hypernym
mixed-blood.n.01,person.n.01,1.0,hypernym
gemini.n.01,person.n.01,1.0,hypernym
terseness.n.01,expressive_style.n.01,1.0,hypernym
parental_quality.n.01,quality.n.01,1.0,hypernym
quantifiability.n.01,quality.n.01,1.0,hypernym
birth.n.05,person.n.01,1.0,hypernym
batch.n.01,collection.n.01,1.0,hypernym
migration.n.03,event.n.01,1.0,hypernym
individualist.n.01,person.n.01,1.0,hypernym
impressiveness.n.02,quality.n.01,1.0,hypernym
psychodynamics.n.01,interrelation.n.01,1.0,hypernym
resorption.n.01,organic_process.n.01,1.0,hypernym
desensitization.n.01,decrease.n.02,1.0,hypernym
irrelevance.n.01,unconnectedness.n.01,1.0,hypernym
accretion.n.03,increase.n.03,1.0,hypernym
adversary.n.01,person.n.01,1.0,hypernym
reserve.n.04,indefinite_quantity.n.01,1.0,hypernym
integrity.n.01,state.n.02,1.0,hypernym
nationhood.n.01,state.n.02,1.0,hypernym
seriousness.n.03,trait.n.01,1.0,hypernym
contradictory.n.01,logical_relation.n.01,1.0,hypernym
good-temperedness.n.01,cheerfulness.n.01,1.0,hypernym
forte.n.03,part.n.02,1.0,hypernym
water_system.n.01,system.n.02,1.0,hypernym
arrangement.n.02,group.n.01,1.0,hypernym
arrangement.n.02,venation.n.01,1.0,hyponym
arrangement.n.02,estivation.n.02,1.0,hyponym
arrangement.n.02,scaffold.n.02,1.0,hyponym
arrangement.n.02,ordering.n.01,1.0,hyponym
arrangement.n.02,array.n.01,1.0,hyponym
arrangement.n.02,tableau.n.01,1.0,hyponym
arrangement.n.02,vernation.n.01,1.0,hyponym
arrangement.n.02,flower_arrangement.n.01,1.0,hyponym
arrangement.n.02,formation.n.01,1.0,hyponym
arrangement.n.02,classification.n.02,1.0,hyponym
arrangement.n.02,lash-up.n.01,1.0,hyponym
crossing_over.n.01,organic_process.n.01,1.0,hypernym
euphuism.n.01,expressive_style.n.01,1.0,hypernym
accuracy.n.02,quality.n.01,1.0,hypernym
sub-interval.n.01,interval.n.02,1.0,hypernym
social_group.n.01,group.n.01,1.0,hypernym
social_group.n.01,moiety.n.02,1.0,hyponym
social_group.n.01,set.n.05,1.0,hyponym
social_group.n.01,nonalignment.n.01,1.0,hyponym
social_group.n.01,wing.n.08,1.0,hyponym
social_group.n.01,kin.n.02,1.0,hyponym
social_group.n.01,organized_crime.n.01,1.0,hyponym
social_group.n.01,tribe.n.01,1.0,hyponym
social_group.n.01,body.n.02,1.0,hyponym
social_group.n.01,force.n.08,1.0,hyponym
social_group.n.01,revolving_door.n.01,1.0,hyponym
social_group.n.01,political_system.n.01,1.0,hyponym
social_group.n.01,subculture.n.01,1.0,hyponym
social_group.n.01,society.n.01,1.0,hyponym
social_group.n.01,platoon.n.03,1.0,hyponym
social_group.n.01,movement.n.04,1.0,hyponym
social_group.n.01,minority.n.01,1.0,hyponym
social_group.n.01,fringe.n.04,1.0,hyponym
social_group.n.01,kith.n.01,1.0,hyponym
social_group.n.01,congregation.n.01,1.0,hyponym
social_group.n.01,sector.n.02,1.0,hyponym
social_group.n.01,interest.n.06,1.0,hyponym
social_group.n.01,jewry.n.01,1.0,hyponym
social_group.n.01,phylum.n.01,1.0,hyponym
social_group.n.01,gathering.n.01,1.0,hyponym
social_group.n.01,organization.n.01,1.0,hyponym
ostrich.n.01,person.n.01,1.0,hypernym
discard.n.01,object.n.01,1.0,hypernym
enemy.n.03,people.n.01,1.0,hypernym
recording.n.01,signal.n.01,1.0,hypernym
piece.n.01,part.n.02,1.0,hypernym
marital_relationship.n.01,kinship.n.02,1.0,hypernym
ideality.n.01,quality.n.01,1.0,hypernym
snuffer.n.02,person.n.01,1.0,hypernym
property_right.n.01,ownership.n.01,1.0,hypernym
fair_chance.n.01,probability.n.01,1.0,hypernym
chain.n.02,unit.n.05,1.0,hypernym
chain.n.02,molecule.n.01,1.0,holonym
judaica.n.01,collection.n.01,1.0,hypernym
telegram.n.01,message.n.01,1.0,hypernym
ethical_motive.n.01,motivation.n.01,1.0,hypernym
implication.n.04,logical_relation.n.01,1.0,hypernym
masculinity.n.02,trait.n.01,1.0,hypernym
ouster.n.01,person.n.01,1.0,hypernym
fugitive.n.01,person.n.01,1.0,hypernym
pack.n.02,collection.n.01,1.0,hypernym
show_time.n.01,point.n.06,1.0,hypernym
ice.n.02,object.n.01,1.0,hypernym
ice.n.02,neve.n.01,1.0,hyponym
ice.n.02,icefall.n.01,1.0,hyponym
ice.n.02,pack_ice.n.01,1.0,hyponym
ice.n.02,shelf_ice.n.01,1.0,hyponym
ice.n.02,drift_ice.n.01,1.0,hyponym
mathematical_relation.n.01,relation.n.01,1.0,hypernym
mathematical_relation.n.01,function.n.01,1.0,hyponym
mathematical_relation.n.01,reflexivity.n.02,1.0,hyponym
mathematical_relation.n.01,parity.n.02,1.0,hyponym
mathematical_relation.n.01,transitivity.n.01,1.0,hyponym
landholding.n.01,ownership.n.01,1.0,hypernym
artificial_language.n.01,language.n.01,1.0,hypernym
liabilities.n.01,possession.n.02,1.0,hypernym
lover.n.01,person.n.01,1.0,hypernym
occidentalism.n.02,quality.n.01,1.0,hypernym
unwholesomeness.n.01,quality.n.01,1.0,hypernym
market_forces.n.01,economic_process.n.01,1.0,hypernym
life.n.08,person.n.01,1.0,hypernym
blood.n.05,people.n.01,1.0,hypernym
genital_personality.n.01,personality.n.01,1.0,hypernym
vascularity.n.01,property.n.02,1.0,hypernym
execution.n.03,process.n.06,1.0,hypernym
execution.n.03,batch_processing.n.01,1.0,hyponym
execution.n.03,multiprogramming.n.01,1.0,hyponym
execution.n.03,data_processing.n.01,1.0,holonym
butt.n.02,part.n.01,1.0,hypernym
individuality.n.01,trait.n.01,1.0,hypernym
contrary.n.03,logical_relation.n.01,1.0,hypernym
convert.n.01,person.n.01,1.0,hypernym
outage.n.01,indefinite_quantity.n.01,1.0,hypernym
sector.n.02,social_group.n.01,1.0,hypernym
sector.n.02,society.n.01,1.0,holonym
sector.n.02,economy.n.01,1.0,holonym
greenwich_mean_time.n.01,time.n.05,1.0,hypernym
selectivity.n.01,property.n.02,1.0,hypernym
overburden.n.01,land.n.02,1.0,hypernym
toxicity.n.01,definite_quantity.n.01,1.0,hypernym
space.n.01,attribute.n.02,1.0,hypernym
space.n.01,mathematical_space.n.01,1.0,hyponym
space.n.01,phase_space.n.01,1.0,hyponym
space.n.01,absolute_space.n.01,1.0,hyponym
space.n.01,outer_space.n.01,1.0,hyponym
space.n.01,location.n.01,1.0,meronym
tone.n.10,quality.n.01,1.0,hypernym
capricorn.n.01,person.n.01,1.0,hypernym
magnitude.n.01,property.n.02,1.0,hypernym
hanging_wall.n.01,wall.n.02,1.0,hypernym
artifact.n.01,whole.n.02,1.0,hypernym
unit_cell.n.01,unit.n.05,1.0,hypernym
practice.n.05,cognition.n.01,1.0,hypernym
vein.n.02,expressive_style.n.01,1.0,hypernym
closed_interval.n.01,interval.n.02,1.0,hypernym
substance.n.04,physical_entity.n.01,1.0,hypernym
unsatisfactoriness.n.01,quality.n.01,1.0,hypernym
period.n.02,time_interval.n.01,1.0,hypernym
mineral_kingdom.n.01,kingdom.n.06,1.0,hypernym
precursor.n.02,person.n.01,1.0,hypernym
regularity.n.02,quality.n.01,1.0,hypernym
party.n.05,person.n.01,1.0,hypernym
identity.n.01,personality.n.01,1.0,hypernym
formulation.n.03,expressive_style.n.01,1.0,hypernym
barrage.n.01,language.n.01,1.0,hypernym
decrease.n.02,process.n.06,1.0,hypernym
decrease.n.02,decay.n.02,1.0,hyponym
decrease.n.02,wastage.n.01,1.0,hyponym
decrease.n.02,desensitization.n.01,1.0,hyponym
decrease.n.02,slippage.n.01,1.0,hyponym
decrease.n.02,decline.n.01,1.0,hyponym
decrease.n.02,narrowing.n.02,1.0,hyponym
reproduction.n.01,organic_process.n.01,1.0,hypernym
reproduction.n.01,parturition.n.01,1.0,meronym
natural_language.n.01,language.n.01,1.0,hypernym
animal_group.n.01,biological_group.n.01,1.0,hypernym
narrowing.n.02,decrease.n.02,1.0,hypernym
cliff.n.01,geological_formation.n.01,1.0,hypernym
wetland.n.01,land.n.02,1.0,hypernym
agglomeration.n.01,collection.n.01,1.0,hypernym
scum.n.02,film.n.04,1.0,hypernym
diapir.n.01,geological_formation.n.01,1.0,hypernym
superstrate.n.02,language.n.01,1.0,hypernym
shank.n.06,part.n.02,1.0,hypernym
fidelity.n.02,quality.n.01,1.0,hypernym
world.n.08,group.n.01,1.0,hypernym
fundamental_quantity.n.01,measure.n.02,1.0,hypernym
fundamental_quantity.n.01,temperature.n.01,1.0,hyponym
fundamental_quantity.n.01,length.n.01,1.0,hyponym
fundamental_quantity.n.01,time_period.n.01,1.0,hyponym
fundamental_quantity.n.01,mass.n.01,1.0,hyponym
transsexual.n.02,person.n.01,1.0,hypernym
visionary.n.01,person.n.01,1.0,hypernym
comparison.n.02,relation.n.01,1.0,hypernym
comparison.n.02,imaginative_comparison.n.01,1.0,hyponym
capitalist.n.02,person.n.01,1.0,hypernym
metabolism.n.02,organic_process.n.01,1.0,hypernym
metabolism.n.02,krebs_cycle.n.01,1.0,meronym
