source,target,weight,relation
object.n.01,whole.n.02,1.0,hyponym
object.n.01,ice.n.02,1.0,hyponym
object.n.01,hail.n.02,1.0,hyponym
object.n.01,web.n.01,1.0,hyponym
object.n.01,stuff.n.02,1.0,hyponym
object.n.01,triviality.n.03,1.0,hyponym
object.n.01,remains.n.01,1.0,hyponym
object.n.01,makeweight.n.01,1.0,hyponym
object.n.01,part.n.02,1.0,hyponym
object.n.01,film.n.04,1.0,hyponym
object.n.01,moon.n.02,1.0,hyponym
object.n.01,neighbor.n.02,1.0,hyponym
object.n.01,wall.n.02,1.0,hyponym
object.n.01,je_ne_sais_quoi.n.01,1.0,hyponym
capacity.n.03,volume.n.01,1.0,hypernym
float.n.01,time_interval.n.01,1.0,hypernym
ratio.n.01,magnitude_relation.n.01,1.0,hypernym
room.n.02,position.n.07,1.0,hypernym
load.n.04,indefinite_quantity.n.01,1.0,hypernym
butt.n.02,part.n.01,1.0,hypernym
psychological_feature.n.01,abstraction.n.06,1.0,hypernym
psychological_feature.n.01,motivation.n.01,1.0,hyponym
psychological_feature.n.01,event.n.01,1.0,hyponym
psychological_feature.n.01,cognition.n.01,1.0,hyponym
quantum.n.02,measure.n.02,1.0,hypernym
quantum.n.02,quasiparticle.n.01,1.0,hyponym
development.n.02,process.n.06,1.0,hypernym
cordage.n.01,measure.n.02,1.0,hypernym
sub-interval.n.01,interval.n.02,1.0,hypernym
half-hour.n.01,time_unit.n.01,1.0,hypernym
half-hour.n.01,hour.n.01,1.0,holonym
risk.n.03,probability.n.01,1.0,hypernym
moment.n.01,point.n.06,1.0,hypernym
operator.n.02,causal_agent.n.01,1.0,hypernym
radical.n.04,measure.n.02,1.0,hypernym
politics.n.01,social_relation.n.01,1.0,hypernym
causality.n.01,relation.n.01,1.0,hypernym
quarter.n.04,time_unit.n.01,1.0,hypernym
quarter.n.04,hour.n.01,1.0,holonym
publication.n.03,communication.n.02,1.0,hypernym
employee_ownership.n.01,ownership.n.01,1.0,hypernym
lead_time.n.01,time_interval.n.01,1.0,hypernym
imaginative_comparison.n.01,comparison.n.02,1.0,hypernym
cognition.n.01,psychological_feature.n.01,1.0,hypernym
otherworld.n.01,abstraction.n.06,1.0,hypernym
semantic_relation.n.01,linguistic_relation.n.01,1.0,hypernym
contrast.n.01,opposition.n.02,1.0,hypernym
concatenation.n.02,connection.n.01,1.0,hypernym
proportion.n.04,magnitude_relation.n.01,1.0,hypernym
communication.n.03,connection.n.01,1.0,hypernym
operation.n.08,process.n.06,1.0,hypernym
modality.n.01,logical_relation.n.01,1.0,hypernym
ylem.n.01,matter.n.03,1.0,hypernym
neighbor.n.02,object.n.01,1.0,hypernym
phase.n.03,point.n.06,1.0,hypernym
phase.n.03,cycle.n.01,1.0,holonym
whacker.n.01,thing.n.08,1.0,hypernym
correction.n.02,indefinite_quantity.n.01,1.0,hypernym
tertium_quid.n.01,opposition.n.02,1.0,hypernym
uncheerfulness.n.02,attribute.n.02,1.0,hypernym
location.n.01,object.n.01,1.0,hypernym
location.n.01,space.n.01,1.0,holonym
length.n.01,fundamental_quantity.n.01,1.0,hypernym
encapsulation.n.02,process.n.06,1.0,hypernym
sisterhood.n.01,kinship.n.02,1.0,hypernym
natural_process.n.01,process.n.06,1.0,hypernym
opposition.n.02,relation.n.01,1.0,hypernym
opposition.n.02,contrast.n.01,1.0,hyponym
opposition.n.02,antipode.n.01,1.0,hyponym
opposition.n.02,tertium_quid.n.01,1.0,hyponym
opposition.n.02,inverse.n.01,1.0,hyponym
opposition.n.02,antagonism.n.02,1.0,hyponym
opposition.n.02,contrariety.n.01,1.0,hyponym
opposition.n.02,polarity.n.02,1.0,hyponym
opposition.n.02,ungradable_opposition.n.01,1.0,hyponym
opposition.n.02,flip_side.n.01,1.0,hyponym
opposition.n.02,gradable_opposition.n.01,1.0,hyponym
opposition.n.02,contradiction.n.01,1.0,hyponym
opposition.n.02,antithesis.n.01,1.0,hyponym
opposition.n.02,contradictoriness.n.01,1.0,hyponym
opposition.n.02,contrary.n.02,1.0,hyponym
opposition.n.02,mutual_opposition.n.01,1.0,hyponym
opposition.n.02,reverse.n.01,1.0,hyponym
opposition.n.02,conflict.n.06,1.0,hyponym
origin.n.04,intersection.n.03,1.0,hypernym
reaction_time.n.01,time_interval.n.01,1.0,hypernym
indefinite_quantity.n.01,measure.n.02,1.0,hypernym
indefinite_quantity.n.01,correction.n.02,1.0,hyponym
indefinite_quantity.n.01,load.n.02,1.0,hyponym
indefinite_quantity.n.01,limit.n.05,1.0,hyponym
indefinite_quantity.n.01,output.n.04,1.0,hyponym
indefinite_quantity.n.01,reserve.n.04,1.0,hyponym
indefinite_quantity.n.01,small_indefinite_quantity.n.01,1.0,hyponym
indefinite_quantity.n.01,catch.n.02,1.0,hyponym
indefinite_quantity.n.01,spillage.n.01,1.0,hyponym
indefinite_quantity.n.01,outage.n.01,1.0,hyponym
indefinite_quantity.n.01,capacity.n.06,1.0,hyponym
indefinite_quantity.n.01,limit.n.06,1.0,hyponym
indefinite_quantity.n.01,headspace.n.01,1.0,hyponym
indefinite_quantity.n.01,spoilage.n.01,1.0,hyponym
indefinite_quantity.n.01,addition.n.03,1.0,hyponym
indefinite_quantity.n.01,precipitation.n.01,1.0,hyponym
indefinite_quantity.n.01,bag.n.02,1.0,hyponym
indefinite_quantity.n.01,ullage.n.01,1.0,hyponym
indefinite_quantity.n.01,tankage.n.01,1.0,hyponym
indefinite_quantity.n.01,footstep.n.03,1.0,hyponym
indefinite_quantity.n.01,run.n.10,1.0,hyponym
indefinite_quantity.n.01,skinful.n.01,1.0,hyponym
indefinite_quantity.n.01,worth.n.01,1.0,hyponym
indefinite_quantity.n.01,breakage.n.01,1.0,hyponym
indefinite_quantity.n.01,region.n.04,1.0,hyponym
indefinite_quantity.n.01,dose.n.02,1.0,hyponym
indefinite_quantity.n.01,large_indefinite_quantity.n.01,1.0,hyponym
indefinite_quantity.n.01,load.n.04,1.0,hyponym
indefinite_quantity.n.01,supply.n.01,1.0,hyponym
indefinite_quantity.n.01,top-up.n.01,1.0,hyponym
indefinite_quantity.n.01,containerful.n.01,1.0,hyponym
unit.n.02,part.n.01,1.0,hypernym
voice.n.06,communication.n.02,1.0,hypernym
necessity.n.02,thing.n.12,1.0,hypernym
minute.n.01,time_unit.n.01,1.0,hypernym
minute.n.01,second.n.01,1.0,meronym
minute.n.01,hour.n.01,1.0,holonym
catalyst.n.02,causal_agent.n.01,1.0,hypernym
northernness.n.01,position.n.07,1.0,hypernym
catch.n.04,object.n.01,1.0,hypernym
manifold.n.03,mathematical_space.n.01,1.0,hypernym
body_of_water.n.01,thing.n.12,1.0,hypernym
antecedent.n.03,temporal_relation.n.01,1.0,hypernym
null_set.n.01,set.n.02,1.0,hypernym
catch.n.02,indefinite_quantity.n.01,1.0,hypernym
series.n.06,group.n.01,1.0,hypernym
electron_shell.n.01,group.n.01,1.0,hypernym
asynchronism.n.01,temporal_relation.n.01,1.0,hypernym
lunitidal_interval.n.01,time_interval.n.01,1.0,hypernym
ownership.n.01,relation.n.01,1.0,hypernym
ownership.n.01,community.n.02,1.0,hyponym
ownership.n.01,property_right.n.01,1.0,hyponym
ownership.n.01,employee_ownership.n.01,1.0,hyponym
ownership.n.01,stockholding.n.02,1.0,hyponym
ownership.n.01,landholding.n.01,1.0,hyponym
ownership.n.01,severalty.n.02,1.0,hyponym
ownership.n.01,proprietorship.n.01,1.0,hyponym
metric_space.n.01,mathematical_space.n.01,1.0,hypernym
ballast.n.03,attribute.n.02,1.0,hypernym
halogen.n.01,group.n.01,1.0,hypernym
chronology.n.01,temporal_relation.n.01,1.0,hypernym
function.n.04,relation.n.01,1.0,hypernym
definite_quantity.n.01,measure.n.02,1.0,hypernym
definite_quantity.n.01,quire.n.01,1.0,hyponym
definite_quantity.n.01,unit_of_measurement.n.01,1.0,hyponym
definite_quantity.n.01,number.n.02,1.0,hyponym
definite_quantity.n.01,acid_value.n.01,1.0,hyponym
definite_quantity.n.01,chlorinity.n.01,1.0,hyponym
definite_quantity.n.01,toxicity.n.01,1.0,hyponym
definite_quantity.n.01,ream.n.02,1.0,hyponym
definite_quantity.n.01,solubility.n.01,1.0,hyponym
definite_quantity.n.01,absolute_value.n.01,1.0,hyponym
visual_communication.n.01,communication.n.02,1.0,hypernym
occlusion.n.03,position.n.07,1.0,hypernym
floater.n.07,object.n.01,1.0,hypernym
hail.n.02,object.n.01,1.0,hypernym
member.n.02,part.n.01,1.0,hypernym
show_time.n.01,point.n.06,1.0,hypernym
treasure.n.03,possession.n.02,1.0,hypernym
marginality.n.01,position.n.07,1.0,hypernym
fatherhood.n.01,kinship.n.02,1.0,hypernym
capacity.n.06,indefinite_quantity.n.01,1.0,hypernym
latent_period.n.02,time_interval.n.01,1.0,hypernym
anteriority.n.01,position.n.07,1.0,hypernym
population.n.02,group.n.01,1.0,hypernym
emanation.n.01,matter.n.03,1.0,hypernym
sign.n.02,communication.n.02,1.0,hypernym
mathematical_space.n.01,space.n.01,1.0,hypernym
mathematical_space.n.01,set.n.02,1.0,hypernym
mathematical_space.n.01,manifold.n.03,1.0,hyponym
mathematical_space.n.01,metric_space.n.01,1.0,hyponym
mathematical_space.n.01,null_space.n.01,1.0,hyponym
mathematical_space.n.01,subspace.n.01,1.0,hyponym
centrality.n.01,position.n.07,1.0,hypernym
destiny.n.02,causal_agent.n.01,1.0,hypernym
destiny.n.02,supernatural.n.01,1.0,holonym
contrary.n.03,logical_relation.n.01,1.0,hypernym
subpart.n.01,part.n.01,1.0,hypernym
paring.n.02,object.n.01,1.0,hypernym
southernness.n.01,position.n.07,1.0,hypernym
expressive_style.n.01,communication.n.02,1.0,hypernym
stuff.n.02,object.n.01,1.0,hypernym
multitude.n.03,group.n.01,1.0,hypernym
common_denominator.n.02,attribute.n.02,1.0,hypernym
makeweight.n.01,object.n.01,1.0,hypernym
footing.n.02,foundation.n.01,1.0,hypernym
chelation.n.01,process.n.06,1.0,hypernym
acid_value.n.01,definite_quantity.n.01,1.0,hypernym
volume.n.01,measure.n.02,1.0,hypernym
volume.n.01,capacity.n.03,1.0,hyponym
ribbon.n.01,object.n.01,1.0,hypernym
field.n.10,set.n.02,1.0,hypernym
field.n.10,scalar_field.n.01,1.0,hyponym
limit.n.05,indefinite_quantity.n.01,1.0,hypernym
region.n.04,indefinite_quantity.n.01,1.0,hypernym
mess_of_pottage.n.01,value.n.03,1.0,hypernym
headspace.n.01,indefinite_quantity.n.01,1.0,hypernym
processing_time.n.01,time_interval.n.01,1.0,hypernym
complementarity.n.02,reciprocality.n.01,1.0,hypernym
execution.n.03,process.n.06,1.0,hypernym
economic_process.n.01,process.n.06,1.0,hypernym
magnetization.n.01,measure.n.02,1.0,hypernym
magnetization.n.01,magnetic_flux.n.01,1.0,hyponym
foundation.n.01,relation.n.01,1.0,hypernym
foundation.n.01,grass_roots.n.01,1.0,hyponym
foundation.n.01,footing.n.02,1.0,hyponym
run.n.10,indefinite_quantity.n.01,1.0,hypernym
personal_relation.n.01,relationship.n.01,1.0,hypernym
reservoir.n.04,thing.n.12,1.0,hypernym
mass.n.01,fundamental_quantity.n.01,1.0,hypernym
organic_process.n.01,process.n.06,1.0,hypernym
posteriority.n.01,position.n.07,1.0,hypernym
subspace.n.01,mathematical_space.n.01,1.0,hypernym
collection.n.01,group.n.01,1.0,hypernym
ungradable_opposition.n.01,opposition.n.02,1.0,hypernym
stockholding.n.02,ownership.n.01,1.0,hypernym
straggle.n.01,group.n.01,1.0,hypernym
domain.n.03,set.n.02,1.0,hypernym
affinity.n.04,relation.n.01,1.0,hypernym
affinity.n.04,rapport.n.01,1.0,hyponym
affinity.n.04,sympathy.n.03,1.0,hyponym
clientage.n.01,business_relation.n.01,1.0,hypernym
breakage.n.01,indefinite_quantity.n.01,1.0,hypernym
verticality.n.01,position.n.07,1.0,hypernym
sidereal_day.n.01,time_unit.n.01,1.0,hypernym
tilt.n.04,position.n.07,1.0,hypernym
subgroup.n.02,group.n.03,1.0,hypernym
placement.n.01,position.n.07,1.0,hypernym
locus.n.03,set.n.02,1.0,hypernym
second.n.01,time_unit.n.01,1.0,hypernym
second.n.01,millisecond.n.01,1.0,meronym
second.n.01,minute.n.01,1.0,holonym
temporal_relation.n.01,relation.n.01,1.0,hypernym
temporal_relation.n.01,chronology.n.01,1.0,hyponym
temporal_relation.n.01,asynchronism.n.01,1.0,hyponym
temporal_relation.n.01,antecedent.n.03,1.0,hyponym
temporal_relation.n.01,synchronism.n.01,1.0,hyponym
departure_time.n.01,point.n.06,1.0,hypernym
distance.n.06,point.n.06,1.0,hypernym
correlation.n.01,reciprocality.n.01,1.0,hypernym
thing.n.09,attribute.n.02,1.0,hypernym
eidos.n.01,attribute.n.02,1.0,hypernym
reflexivity.n.02,mathematical_relation.n.01,1.0,hypernym
reflexivity.n.02,logical_relation.n.01,1.0,hypernym
attosecond.n.01,time_unit.n.01,1.0,hypernym
attosecond.n.01,femtosecond.n.01,1.0,holonym
biological_group.n.01,group.n.01,1.0,hypernym
transitivity.n.01,mathematical_relation.n.01,1.0,hypernym
transitivity.n.01,logical_relation.n.01,1.0,hypernym
mutuality.n.02,reciprocality.n.01,1.0,hypernym
deadline.n.01,point.n.06,1.0,hypernym
tankage.n.01,indefinite_quantity.n.01,1.0,hypernym
entity.n.01,abstraction.n.06,1.0,hyponym
entity.n.01,thing.n.08,1.0,hyponym
entity.n.01,physical_entity.n.01,1.0,hyponym
interlude.n.01,time_interval.n.01,1.0,hypernym
system.n.02,group.n.01,1.0,hypernym
quarter-hour.n.01,time_unit.n.01,1.0,hypernym
quarter-hour.n.01,hour.n.01,1.0,holonym
human_process.n.01,process.n.06,1.0,hypernym
paralanguage.n.01,communication.n.02,1.0,hypernym
fomite.n.01,object.n.01,1.0,hypernym
pacifier.n.02,thing.n.08,1.0,hypernym
affinity.n.02,kinship.n.02,1.0,hypernym
property_right.n.01,ownership.n.01,1.0,hypernym
relation.n.01,abstraction.n.06,1.0,hypernym
relation.n.01,opposition.n.02,1.0,hyponym
relation.n.01,reciprocality.n.01,1.0,hyponym
relation.n.01,interrelation.n.01,1.0,hyponym
relation.n.01,position.n.07,1.0,hyponym
relation.n.01,business_relation.n.01,1.0,hyponym
relation.n.01,foundation.n.01,1.0,hyponym
relation.n.01,ownership.n.01,1.0,hyponym
relation.n.01,connection.n.01,1.0,hyponym
relation.n.01,magnitude_relation.n.01,1.0,hyponym
relation.n.01,possession.n.02,1.0,hyponym
relation.n.01,unconnectedness.n.01,1.0,hyponym
relation.n.01,temporal_relation.n.01,1.0,hyponym
relation.n.01,social_relation.n.01,1.0,hyponym
relation.n.01,mathematical_relation.n.01,1.0,hyponym
relation.n.01,kinship.n.02,1.0,hyponym
relation.n.01,logical_relation.n.01,1.0,hyponym
relation.n.01,linguistic_relation.n.01,1.0,hyponym
relation.n.01,control.n.02,1.0,hyponym
relation.n.01,causality.n.01,1.0,hyponym
relation.n.01,relationship.n.01,1.0,hyponym
relation.n.01,association.n.06,1.0,hyponym
relation.n.01,comparison.n.02,1.0,hyponym
relation.n.01,function.n.04,1.0,hyponym
relation.n.01,affinity.n.04,1.0,hyponym
relation.n.01,change.n.02,1.0,hyponym
relation.n.01,part.n.01,1.0,hyponym
skinful.n.01,indefinite_quantity.n.01,1.0,hypernym
mathematical_relation.n.01,relation.n.01,1.0,hypernym
mathematical_relation.n.01,function.n.01,1.0,hyponym
mathematical_relation.n.01,reflexivity.n.02,1.0,hyponym
mathematical_relation.n.01,parity.n.02,1.0,hyponym
mathematical_relation.n.01,transitivity.n.01,1.0,hyponym
part.n.02,object.n.01,1.0,hypernym
part.n.02,whole.n.02,1.0,holonym
cause_of_death.n.01,causal_agent.n.01,1.0,hypernym
space.n.01,attribute.n.02,1.0,hypernym
space.n.01,mathematical_space.n.01,1.0,hyponym
space.n.01,location.n.01,1.0,meronym
open_interval.n.01,interval.n.02,1.0,hypernym
consanguinity.n.01,kinship.n.02,1.0,hypernym
substance.n.07,matter.n.03,1.0,hypernym
substance.n.07,agent.n.03,1.0,hyponym
difference.n.04,change.n.02,1.0,hypernym
interim.n.01,time_interval.n.01,1.0,hypernym
small_indefinite_quantity.n.01,indefinite_quantity.n.01,1.0,hypernym
rotational_latency.n.01,time_interval.n.01,1.0,hypernym
rotational_latency.n.01,access_time.n.01,1.0,holonym
absolute_value.n.01,definite_quantity.n.01,1.0,hypernym
beginning.n.02,point.n.06,1.0,hypernym
human_nature.n.01,attribute.n.02,1.0,hypernym
contrary.n.02,opposition.n.02,1.0,hypernym
proof.n.03,measure.n.02,1.0,hypernym
relatedness.n.01,connection.n.01,1.0,hypernym
addition.n.03,indefinite_quantity.n.01,1.0,hypernym
swarm.n.02,group.n.01,1.0,hypernym
person.n.01,causal_agent.n.01,1.0,hypernym
person.n.01,personality.n.01,1.0,meronym
business_relation.n.01,relation.n.01,1.0,hypernym
business_relation.n.01,clientage.n.01,1.0,hyponym
business_relation.n.01,competition.n.01,1.0,hyponym
unconnectedness.n.01,relation.n.01,1.0,hypernym
unconnectedness.n.01,irrelevance.n.01,1.0,hyponym
unconnectedness.n.01,unrelatedness.n.01,1.0,hyponym
middle.n.04,point.n.06,1.0,hypernym
system.n.03,matter.n.03,1.0,hypernym
set.n.08,playing_period.n.01,1.0,hypernym
relative_quantity.n.01,measure.n.02,1.0,hypernym
kinship.n.02,relation.n.01,1.0,hypernym
kinship.n.02,brotherhood.n.01,1.0,hyponym
kinship.n.02,fatherhood.n.01,1.0,hyponym
kinship.n.02,marital_relationship.n.01,1.0,hyponym
kinship.n.02,sisterhood.n.01,1.0,hyponym
kinship.n.02,affinity.n.02,1.0,hyponym
kinship.n.02,descent.n.04,1.0,hyponym
kinship.n.02,affinity.n.03,1.0,hyponym
kinship.n.02,parentage.n.02,1.0,hyponym
kinship.n.02,consanguinity.n.01,1.0,hyponym
kinship.n.02,motherhood.n.01,1.0,hyponym
variation.n.07,process.n.06,1.0,hypernym
embolism.n.01,time_interval.n.01,1.0,hypernym
picosecond.n.01,time_unit.n.01,1.0,hypernym
picosecond.n.01,femtosecond.n.01,1.0,meronym
picosecond.n.01,nanosecond.n.01,1.0,holonym
reciprocality.n.01,relation.n.01,1.0,hypernym
reciprocality.n.01,correlation.n.01,1.0,hyponym
reciprocality.n.01,mutuality.n.02,1.0,hyponym
reciprocality.n.01,complementarity.n.02,1.0,hyponym
reciprocality.n.01,reciprocal.n.01,1.0,hyponym
reciprocality.n.01,mutuality.n.01,1.0,hyponym
subset.n.01,set.n.02,1.0,hypernym
inwardness.n.03,position.n.07,1.0,hypernym
rate.n.01,magnitude_relation.n.01,1.0,hypernym
top-up.n.01,indefinite_quantity.n.01,1.0,hypernym
community.n.02,ownership.n.01,1.0,hypernym
logical_relation.n.01,relation.n.01,1.0,hypernym
logical_relation.n.01,reflexivity.n.02,1.0,hyponym
logical_relation.n.01,implication.n.04,1.0,hyponym
logical_relation.n.01,contradictory.n.01,1.0,hyponym
logical_relation.n.01,transitivity.n.01,1.0,hyponym
logical_relation.n.01,modality.n.01,1.0,hyponym
logical_relation.n.01,contrary.n.03,1.0,hyponym
signal.n.01,communication.n.02,1.0,hypernym
moon.n.02,object.n.01,1.0,hypernym
hour.n.01,time_unit.n.01,1.0,hypernym
hour.n.01,minute.n.01,1.0,meronym
hour.n.01,half-hour.n.01,1.0,meronym
hour.n.01,quarter.n.04,1.0,meronym
hour.n.01,quarter-hour.n.01,1.0,meronym
hour.n.01,day.n.01,1.0,holonym
gradable_opposition.n.01,opposition.n.02,1.0,hypernym
cheerfulness.n.01,attribute.n.02,1.0,hypernym
arrival_time.n.01,point.n.06,1.0,hypernym
system_of_measurement.n.01,measure.n.02,1.0,hypernym
dose.n.02,indefinite_quantity.n.01,1.0,hypernym
conflict.n.06,opposition.n.02,1.0,hypernym
fat_chance.n.01,probability.n.01,1.0,hypernym
homonymy.n.01,linguistic_relation.n.01,1.0,hypernym
character.n.09,attribute.n.02,1.0,hypernym
circuit.n.05,group.n.01,1.0,hypernym
mandelbrot_set.n.01,set.n.02,1.0,hypernym
outage.n.01,indefinite_quantity.n.01,1.0,hypernym
dead_center.n.01,position.n.07,1.0,hypernym
circumstances.n.02,possession.n.02,1.0,hypernym
thing.n.08,entity.n.01,1.0,hypernym
thing.n.08,whacker.n.01,1.0,hyponym
thing.n.08,jimdandy.n.02,1.0,hyponym
thing.n.08,security_blanket.n.01,1.0,hyponym
thing.n.08,freshener.n.01,1.0,hyponym
thing.n.08,horror.n.02,1.0,hyponym
thing.n.08,change.n.06,1.0,hyponym
thing.n.08,stinker.n.02,1.0,hyponym
thing.n.08,pacifier.n.02,1.0,hyponym
volume.n.05,measure.n.02,1.0,hypernym
finding.n.03,object.n.01,1.0,hypernym
part.n.01,relation.n.01,1.0,hypernym
part.n.01,subpart.n.01,1.0,hyponym
part.n.01,butt.n.02,1.0,hyponym
part.n.01,unit.n.02,1.0,hyponym
part.n.01,remainder.n.01,1.0,hyponym
part.n.01,substance.n.01,1.0,hyponym
part.n.01,item.n.01,1.0,hyponym
part.n.01,language_unit.n.01,1.0,hyponym
part.n.01,member.n.02,1.0,hyponym
part.n.01,detail.n.02,1.0,hyponym
part.n.01,basis.n.03,1.0,hyponym
rare_earth.n.01,group.n.01,1.0,hypernym
geological_formation.n.01,object.n.01,1.0,hypernym
month.n.02,time_unit.n.01,1.0,hypernym
antimatter.n.01,matter.n.03,1.0,hypernym
microsecond.n.01,time_unit.n.01,1.0,hypernym
microsecond.n.01,nanosecond.n.01,1.0,meronym
microsecond.n.01,millisecond.n.01,1.0,holonym
outwardness.n.02,position.n.07,1.0,hypernym
draw.n.04,object.n.01,1.0,hypernym
first_cause.n.01,causal_agent.n.01,1.0,hypernym
seek_time.n.01,time_interval.n.01,1.0,hypernym
seek_time.n.01,access_time.n.01,1.0,holonym
group.n.03,set.n.02,1.0,hypernym
group.n.03,subgroup.n.02,1.0,hyponym
group.n.03,abelian_group.n.01,1.0,hyponym
hole.n.03,playing_period.n.01,1.0,hypernym
time.n.05,attribute.n.02,1.0,hypernym
grammatical_relation.n.01,linguistic_relation.n.01,1.0,hypernym
contrariety.n.01,opposition.n.02,1.0,hypernym
race.n.03,group.n.01,1.0,hypernym
fluid.n.02,matter.n.03,1.0,hypernym
irreversible_process.n.01,process.n.06,1.0,hypernym
language_unit.n.01,part.n.01,1.0,hypernym
comparison.n.02,relation.n.01,1.0,hypernym
comparison.n.02,imaginative_comparison.n.01,1.0,hyponym
wall.n.02,object.n.01,1.0,hypernym
discard.n.01,object.n.01,1.0,hypernym
terrestrial_time.n.01,time_unit.n.01,1.0,hypernym
antagonism.n.02,opposition.n.02,1.0,hypernym
set.n.02,abstraction.n.06,1.0,hypernym
set.n.02,locus.n.03,1.0,hyponym
set.n.02,group.n.03,1.0,hyponym
set.n.02,null_set.n.01,1.0,hyponym
set.n.02,solution.n.04,1.0,hyponym
set.n.02,domain.n.03,1.0,hyponym
set.n.02,image.n.07,1.0,hyponym
set.n.02,diagonal.n.04,1.0,hyponym
set.n.02,interval.n.02,1.0,hyponym
set.n.02,field.n.10,1.0,hyponym
set.n.02,mandelbrot_set.n.01,1.0,hyponym
set.n.02,universal_set.n.01,1.0,hyponym
set.n.02,mathematical_space.n.01,1.0,hyponym
set.n.02,subset.n.01,1.0,hyponym
set.n.02,intersection.n.03,1.0,hyponym
rapport.n.01,affinity.n.04,1.0,hypernym
point_of_view.n.02,position.n.07,1.0,hypernym
end.n.02,point.n.06,1.0,hypernym
contradictory.n.01,logical_relation.n.01,1.0,hypernym
point.n.06,measure.n.02,1.0,hypernym
point.n.06,midterm.n.01,1.0,hyponym
point.n.06,term.n.06,1.0,hyponym
point.n.06,beginning.n.02,1.0,hyponym
point.n.06,date.n.04,1.0,hyponym
point.n.06,middle.n.04,1.0,hyponym
point.n.06,end.n.02,1.0,hyponym
point.n.06,show_time.n.01,1.0,hyponym
point.n.06,moment.n.01,1.0,hyponym
point.n.06,departure_time.n.01,1.0,hyponym
point.n.06,phase.n.03,1.0,hyponym
point.n.06,distance.n.06,1.0,hyponym
point.n.06,midterm.n.02,1.0,hyponym
point.n.06,then.n.01,1.0,hyponym
point.n.06,arrival_time.n.01,1.0,hyponym
point.n.06,run-time.n.01,1.0,hyponym
point.n.06,deadline.n.01,1.0,hyponym
whole.n.02,object.n.01,1.0,hypernym
whole.n.02,part.n.02,1.0,meronym
large_indefinite_quantity.n.01,indefinite_quantity.n.01,1.0,hypernym
ice.n.02,object.n.01,1.0,hypernym
shaping.n.01,process.n.06,1.0,hypernym
interrelation.n.01,relation.n.01,1.0,hypernym
interrelation.n.01,psychodynamics.n.01,1.0,hyponym
keepsake.n.01,object.n.01,1.0,hypernym
